Date,CementType,Price Before VAT,Quantity In Quintal,Quantity In Ton,Transportation,  Sales,Tax,advertisement,Fuel
03-03-2022,OPC-Bulk,411.111,4400,440,33,2134488.31,325599.912,102064.8615,231586.608
03-03-2022,OPC-Bulk,411.111,800,80,33,388088.78,59199.984,18590.8839,42106.656
03-03-2022,PPC-Bag,337.9311,400,40,60,159503.48,24331.0392,7723.44975,18620.6928
03-04-2022,OPC-Bulk,411.111,6517.8,651.78,32,3161856.35,482317.0697,151138.1586,342401.6731
03-04-2022,PPC-Bag,412.4421,400,40,0,194672.67,29695.8312,9279.94725,19797.2208
03-05-2022,OPC-Bulk,411.111,1600,160,33,776177.57,118399.968,37140.6567,84213.312
03-06-2022,PPC-Bag,337.9311,400,40,60,159503.48,24331.0392,7723.44975,18620.6928
03-06-2022,OPC-Bulk,411.111,800,80,35,388088.78,59199.984,18598.8839,42266.656
03-06-2022,OPC-Bulk,411.111,400,40,35,194044.39,29599.992,9319.9975,21133.328
03-06-2022,OPC-Bulk,411.111,1200,120,100,582133.18,88799.976,28267.7703,71199.984
03-07-2022,OPC-Bulk,417.7512,1040,104,33,512664.27,78203.02464,24543.20501,55567.34976
03-07-2022,OPC-Bulk,417.7512,1040,104,33,512664.27,78203.02464,24543.20501,55567.34976
03-07-2022,OPC-Bulk,417.7512,1040,104,33,512664.27,78203.02464,24543.20501,55567.34976
03-07-2022,OPC-Bulk,417.7512,1040,104,33,512664.27,78203.02464,24543.20501,55567.34976
03-07-2022,OPC-Bulk,417.7512,1040,104,33,512664.27,78203.02464,24543.20501,55567.34976
03-09-2022,OPC-Bulk,411.111,1200,120,33,582133.18,88799.976,27865.7703,63159.984
03-09-2022,PPC-Bag,337.9311,800,80,60,319006.96,48662.0784,15413.10639,37241.3856
03-09-2022,OPC-Bag,425.7378,800,80,170,401896.48,61306.2432,19795.62722,54470.8288
03-09-2022,OPC-Bag,425.7378,1600,160,140,803792.97,122612.4864,39308.68066,104141.6576
03-10-2022,OPC-Bulk,411.111,1200,120,33,582133.18,88799.976,27865.7703,63159.984
03-10-2022,OPC-Bag,439.0488,2000,200,110,1036155.17,158057.568,50317.37048,127371.712
03-10-2022,OPC-Bag,439.0488,400,40,110,207231.03,31611.5136,10098.598,25474.3424
03-10-2022,OPC-Bulk,411.111,400,40,35,194044.39,29599.992,9319.9975,21133.328
03-11-2022,OPC-Bag,425.7378,400,40,35,200948.24,30653.1216,9649.1005,21835.4144
03-11-2022,OPC-Bulk,417.7512,1200,120,33,591535.7,90234.2592,28312.65576,64116.1728
03-11-2022,OPC-Bulk,417.7512,1200,120,33,591535.7,90234.2592,28312.65576,64116.1728
03-11-2022,OPC-Bulk,417.7512,1200,120,33,591535.7,90234.2592,28312.65576,64116.1728
03-11-2022,OPC-Bulk,417.7512,1200,120,33,591535.7,90234.2592,28312.65576,64116.1728
03-11-2022,OPC-Bulk,417.7512,1200,120,33,591535.7,90234.2592,28312.65576,64116.1728
03-12-2022,OPC-Bulk,411.111,3641.2,364.12,32,1766386.1,269448.7271,84452.19599,191284.3248
03-12-2022,OPC-Bulk,411.111,4037,403.7,33,1958393.03,298737.9193,93647.90209,212480.7128
03-12-2022,OPC-Bulk,411.111,800,80,0,388088.78,59199.984,18458.8839,39466.656
03-12-2022,OPC-Bulk,411.111,800,80,35,388088.78,59199.984,18598.8839,42266.656
03-12-2022,OPC-Bulk,411.111,400,40,0,194044.39,29599.992,9249.9975,19733.328
03-12-2022,OPC-Bag,425.7378,400,40,0,200948.24,30653.1216,9579.1005,20435.4144
03-12-2022,OPC-Bag,425.7378,1600,160,35,803792.97,122612.4864,38468.68066,87341.6576
03-12-2022,OPC-Bulk,411.111,400,40,35,194044.39,29599.992,9319.9975,21133.328
03-12-2022,OPC-Bag,425.7378,400,40,35,200948.24,30653.1216,9649.1005,21835.4144
3-13-2022,OPC-Bulk,411.111,1200,120,33,582133.18,88799.976,27865.7703,63159.984
3-13-2022,OPC-Bulk,411.111,400,40,33,194044.39,29599.992,9315.9975,21053.328
3-13-2022,OPC-Bag,425.7378,400,40,35,200948.24,30653.1216,9649.1005,21835.4144
3-14-2022,OPC-Bulk,411.111,1600,160,33,776177.57,118399.968,37140.6567,84213.312
3-14-2022,OPC-Bag,425.7378,1200,120,35,602844.72,91959.3648,28862.15394,65506.2432
3-16-2022,OPC-Bulk,411.111,1625.5,162.55,33,788547.9,120286.9675,37731.93071,85555.46166
3-16-2022,PPC-Bag,337.9311,400,40,95,159503.48,24331.0392,7793.44975,20020.6928
3-16-2022,OPC-Bulk,417.7512,1200,120,33,591535.7,90234.2592,28312.65576,64116.1728
3-16-2022,OPC-Bulk,417.7512,1200,120,33,591535.7,90234.2592,28312.65576,64116.1728
3-17-2022,OPC-Bag,425.7378,400,40,35,200948.24,30653.1216,9649.1005,21835.4144
3-17-2022,PPC-Bag,337.9311,1100,110,75,438634.57,66910.3578,21262.84887,52856.9052
3-17-2022,OPC-Bulk,411.111,1200,120,33,582133.18,88799.976,27865.7703,63159.984
3-17-2022,OPC-Bulk,411.111,800,80,33,388088.78,59199.984,18590.8839,42106.656
3-17-2022,OPC-Bulk,411.111,1200,120,35,582133.18,88799.976,27877.7703,63399.984
3-18-2022,OPC-Bulk,411.111,2483.8,248.38,32,1204918.65,183801.1504,57621.09921,130482.2602
3-18-2022,OPC-Bulk,411.111,3668.6,366.86,33,1779678.14,271476.3267,85105.73174,193090.5978
3-18-2022,PPC-Bag,337.9311,800,80,75,319006.96,48662.0784,15473.10639,38441.3856
3-19-2022,OPC-Bag,425.7378,7200,720,100,3617068.35,551756.1888,175300.0547,439837.4592
3-19-2022,OPC-Bulk,411.111,2000,200,33,970221.96,147999.96,46415.5431,105266.64
3-19-2022,OPC-Bulk,417.7512,1280,128,33,630971.41,96249.87648,30197.38114,68390.58432
3-19-2022,OPC-Bulk,417.7512,1280,128,33,630971.41,96249.87648,30197.38114,68390.58432
3-19-2022,OPC-Bulk,417.7512,1280,128,33,630971.41,96249.87648,30197.38114,68390.58432
3-19-2022,OPC-Bulk,417.7512,1280,128,33,630971.41,96249.87648,30197.38114,68390.58432
3-19-2022,OPC-Bulk,417.7512,1280,128,33,630971.41,96249.87648,30197.38114,68390.58432
3-20-2022,OPC-Bulk,411.111,20163,2016.3,33,9781292.69,1492061.597,467564.9473,1061245.631
3-20-2022,OPC-Bulk,411.111,2000,200,33,970221.96,147999.96,46415.5431,105266.64
3-21-2022,PPC-Bag,337.9311,300,30,75,119627.61,18248.2794,5823.53559,14415.5196
3-23-2022,OPC-Bag,425.7378,1200,120,35,602844.72,91959.3648,28862.15394,65506.2432
3-23-2022,OPC-Bulk,411.111,1200,120,33,582133.18,88799.976,27865.7703,63159.984
3-23-2022,OPC-Bulk,417.7512,1200,120,33,591535.7,90234.2592,28312.65576,64116.1728
3-23-2022,OPC-Bulk,417.7512,1200,120,33,591535.7,90234.2592,28312.65576,64116.1728
3-23-2022,OPC-Bulk,417.7512,1200,120,33,591535.7,90234.2592,28312.65576,64116.1728
3-23-2022,OPC-Bag,425.7378,1200,120,35,602844.72,91959.3648,28862.15394,65506.2432
3-23-2022,OPC-Bag,425.7378,2000,200,35,1004741.21,153265.608,48075.20738,109177.072
3-24-2022,OPC-Bag,425.7378,400,40,35,200948.24,30653.1216,9649.1005,21835.4144
3-24-2022,OPC-Bag,425.7378,2000,200,35,1004741.21,153265.608,48075.20738,109177.072
3-24-2022,OPC-Bulk,411.111,800,80,35,388088.78,59199.984,18598.8839,42266.656
3-24-2022,OPC-Bulk,411.111,400,40,35,194044.39,29599.992,9319.9975,21133.328
3-25-2022,OPC-Bulk,417.7512,1066.67,106.667,33,525811.15,80208.48105,25171.52533,56992.3317
3-25-2022,OPC-Bulk,417.7512,1066.67,106.667,33,525811.15,80208.48105,25171.52533,56992.3317
3-25-2022,OPC-Bulk,417.7512,1066.67,106.667,33,525811.15,80208.48105,25171.52533,56992.3317
3-25-2022,OPC-Bulk,411.111,800,80,35,388088.78,59199.984,18598.8839,42266.656
3-26-2022,PPC-Bag,337.9311,400,40,60,159503.48,24331.0392,7723.44975,18620.6928
3-26-2022,OPC-Bulk,411.111,1200,120,35,582133.18,88799.976,27877.7703,63399.984
3-27-2022,OPC-Bulk,411.111,4107.3,410.73,32,1992496.33,303940.1178,95257.42686,215770.1052
3-27-2022,PPC-Bag,337.9311,350,35,75,139565.54,21289.6593,6788.49267,16818.1062
3-28-2022,OPC-Bulk,411.111,400,40,33,194044.39,29599.992,9315.9975,21053.328
3-28-2022,OPC-Bag,425.7378,1200,120,35,602844.72,91959.3648,28862.15394,65506.2432
3-28-2022,PPC-Bag,337.9311,200,20,75,79751.74,12165.5196,3893.62143,9610.3464
3-30-2022,OPC-Bag,425.7378,1600,160,35,803792.97,122612.4864,38468.68066,87341.6576
3-31-2022,PPC-Bag,337.9311,350,35,75,139565.54,21289.6593,6788.49267,16818.1062
04-01-2022,OPC-Bulk,411.111,400,40,35,194044.39,29599.992,9319.9975,21133.328
04-01-2022,OPC-Bulk,411.111,2000,200,33,970221.96,147999.96,46415.5431,105266.64
04-01-2022,OPC-Bulk,417.7512,933.3,93.33,33,460066.89,70179.6951,22029.45254,49866.3534
04-01-2022,OPC-Bulk,417.7512,933.3,93.33,33,460066.89,70179.6951,22029.45254,49866.3534
04-01-2022,OPC-Bulk,417.7512,933.3,93.33,33,460066.89,70179.6951,22029.45254,49866.3534
04-01-2022,OPC-Bag,425.7378,800,80,55,401896.48,61306.2432,19335.62722,45270.8288
04-02-2022,PPC-Bag,337.9311,200,20,60,79751.74,12165.5196,3878.62143,9310.3464
04-02-2022,PPC-Bag,337.9311,1600,160,75,638013.92,97324.1568,30912.41967,76882.7712
04-03-2022,OPC-Bag,545.4756,4884,488.4,0,3143641.34,479538.5094,149244.306,319692.3396
04-03-2022,PPC-Bag,457.6689,407,40.7,0,219800.07,33528.82361,10476.95646,22352.54908
04-03-2022,OPC-Bulk,411.111,1200,120,33,582133.18,88799.976,27865.7703,63159.984
04-03-2022,OPC-Bag,425.7378,2400,240,35,1205689.45,183918.7296,57681.7341,131012.4864
04-03-2022,OPC-Bulk,411.111,400,40,35,194044.39,29599.992,9319.9975,21133.328
04-04-2022,OPC-Bulk,411.111,4879.2,487.92,32,2366953.49,361060.7024,113151.7794,256320.5749
04-07-2022,OPC-Bulk,411.111,5323.3,532.33,32,2582391.28,393924.0935,123447.0015,279650.6223
04-07-2022,OPC-Bulk,411.111,12001.6,1200.16,33,5822107.94,888118.16,278324.8027,631684.0534
04-07-2022,OPC-Bag,425.7378,400,40,50,200948.24,30653.1216,9679.1005,22435.4144
04-07-2022,OPC-Bag,425.7378,1200,120,35,602844.72,91959.3648,28862.15394,65506.2432
04-08-2022,OPC-Bag,425.7378,400,40,35,200948.24,30653.1216,9649.1005,21835.4144
04-08-2022,PPC-Bag,337.9311,400,40,75,159503.48,24331.0392,7753.44975,19220.6928
04-08-2022,OPC-Bag,425.7378,400,40,200,200948.24,30653.1216,9979.1005,28435.4144
04-09-2022,OPC-Bag,425.7378,400,40,0,200948.24,30653.1216,9579.1005,20435.4144
04-10-2022,OPC-Bag,425.7378,400,40,0,200948.24,30653.1216,9579.1005,20435.4144
04-11-2022,OPC-Bag,425.7378,1600,160,35,803792.97,122612.4864,38468.68066,87341.6576
04-11-2022,OPC-Bulk,417.7512,1150,115,33,566888.38,86474.4984,27134.7024,61444.6656
04-11-2022,OPC-Bulk,417.7512,1150,115,33,566888.38,86474.4984,27134.7024,61444.6656
04-11-2022,OPC-Bulk,417.7512,1150,115,33,566888.38,86474.4984,27134.7024,61444.6656
04-11-2022,OPC-Bulk,417.7512,1150,115,33,566888.38,86474.4984,27134.7024,61444.6656
04-11-2022,OPC-Bulk,417.7512,1150,115,33,566888.38,86474.4984,27134.7024,61444.6656
04-11-2022,OPC-Bulk,417.7512,1150,115,33,566888.38,86474.4984,27134.7024,61444.6656
04-11-2022,OPC-Bulk,417.7512,1150,115,33,566888.38,86474.4984,27134.7024,61444.6656
04-11-2022,OPC-Bulk,417.7512,1150,115,33,566888.38,86474.4984,27134.7024,61444.6656
04-11-2022,PPC-Bag,337.9311,800,80,75,319006.96,48662.0784,15473.10639,38441.3856
04-11-2022,OPC-Bag,425.7378,400,40,35,200948.24,30653.1216,9649.1005,21835.4144
4-13-2022,PPC-Bag,337.9311,1600,160,75,638013.92,97324.1568,30912.41967,76882.7712
4-13-2022,PPC-Bag,337.9311,400,40,75,159503.48,24331.0392,7753.44975,19220.6928
4-14-2022,OPC-Bulk,411.111,3810.7,381.07,32,1848612.41,281991.7238,88381.58163,200188.7226
4-14-2022,PPC-Bag,337.9311,1600,160,115,638013.92,97324.1568,31232.41967,83282.7712
4-14-2022,OPC-Bag,425.7378,400,40,35,200948.24,30653.1216,9649.1005,21835.4144
4-14-2022,PPC-Bag,337.9311,400,40,65,159503.48,24331.0392,7733.44975,18820.6928
4-14-2022,PPC-Bag,337.9311,400,40,75,159503.48,24331.0392,7753.44975,19220.6928
4-14-2022,OPC-Bulk,411.111,400,40,0,194044.39,29599.992,9249.9975,19733.328
4-15-2022,PPC-Bag,337.9311,400,40,75,159503.48,24331.0392,7753.44975,19220.6928
4-15-2022,OPC-Bag,425.7378,1200,120,50,602844.72,91959.3648,28952.15394,67306.2432
4-15-2022,OPC-Bag,425.7378,2000,200,100,1004741.21,153265.608,48725.20738,122177.072
4-15-2022,OPC-Bulk,411.111,10607,1060.7,33,5145572.16,784917.7879,245987.9112,558281.6252
4-15-2022,OPC-Bag,425.7378,1200,120,35,602844.72,91959.3648,28862.15394,65506.2432
4-16-2022,OPC-Bag,439.0488,1200,120,130,621693.1,94834.5408,30327.98424,78823.0272
4-16-2022,OPC-Bag,439.0488,400,40,130,207231.03,31611.5136,10138.598,26274.3424
4-16-2022,OPC-Bag,433.7244,400,40,75,204717.92,31228.1568,9908.799,23818.7712
4-18-2022,OPC-Bag,425.7378,400,40,40,200948.24,30653.1216,9659.1005,22035.4144
4-18-2022,OPC-Bulk,411.111,4000,400,45,1940443.92,295999.92,93029.9751,215333.28
4-18-2022,OPC-Bulk,417.7512,1400,140,33,690124.98,105273.3024,33024.4692,74802.2016
4-18-2022,OPC-Bulk,417.7512,1400,140,33,690124.98,105273.3024,33024.4692,74802.2016
4-18-2022,OPC-Bag,439.0488,370,37,110,191688.71,29240.65008,9344.496016,23563.76672
4-20-2022,PPC-Bag,337.9311,300,30,75,119627.61,18248.2794,5823.53559,14415.5196
4-22-2022,OPC-Bulk,417.7512,1066.67,106.667,33,525811.15,80208.48105,25171.52533,56992.3317
4-22-2022,OPC-Bulk,417.7512,1066.67,106.667,33,525811.15,80208.48105,25171.52533,56992.3317
4-22-2022,OPC-Bulk,417.7512,1066.67,106.667,33,525811.15,80208.48105,25171.52533,56992.3317
4-22-2022,OPC-Bag,425.7378,1200,120,35,602844.72,91959.3648,28862.15394,65506.2432
4-22-2022,OPC-Bag,425.7378,200,20,40,100474.12,15326.5608,4850.83714,11017.7072
4-22-2022,OPC-Bag,425.7378,5000,500,40,2511853.02,383164.02,120249.1578,275442.68
4-22-2022,OPC-Bag,425.7378,400,40,40,200948.24,30653.1216,9659.1005,22035.4144
4-22-2022,OPC-Bag,425.7378,400,40,40,200948.24,30653.1216,9659.1005,22035.4144
4-23-2022,OPC-Bag,425.7378,1000,100,40,502370.6,76632.804,24083.89058,55088.536
4-23-2022,PPC-Bag,337.9311,130,13,60,51838.63,7907.58774,2532.931518,6051.72516
4-23-2022,OPC-Bag,425.7378,400,40,40,200948.24,30653.1216,9659.1005,22035.4144
4-24-2022,OPC-Bulk,411.111,3853,385.3,33,1869132.61,285121.9229,89381.45435,202796.182
4-24-2022,OPC-Bulk,411.111,2087.8,208.78,33,1012814.7,154497.1582,48451.38066,109887.8455
4-24-2022,OPC-Bulk,411.111,400,40,33,194044.39,29599.992,9315.9975,21053.328
4-24-2022,OPC-Bulk,411.111,400,40,33,194044.39,29599.992,9315.9975,21053.328
4-24-2022,OPC-Bag,425.7378,2400,240,35,1205689.45,183918.7296,57681.7341,131012.4864
4-24-2022,OPC-Bulk,411.111,2423.3,242.33,32,1175569.44,179324.1515,56218.57513,127303.9944
4-25-2022,PPC-Bag,337.9311,100,10,75,39875.87,6082.7598,1963.70727,4805.1732
4-25-2022,OPC-Bag,425.7378,400,40,50,200948.24,30653.1216,9679.1005,22435.4144
4-28-2022,OPC-Bag,425.7378,4800,480,50,2411378.9,367837.4592,115680.8944,269224.9728
4-28-2022,PPC-Bag,337.9311,1600,160,80,638013.92,97324.1568,30952.41967,77682.7712
4-28-2022,OPC-Bag,439.0488,400,40,130,207231.03,31611.5136,10138.598,26274.3424
4-29-2022,OPC-Bulk,411.111,400,40,33,194044.39,29599.992,9315.9975,21053.328
4-29-2022,PPC-Bag,337.9311,400,40,90,159503.48,24331.0392,7783.44975,19820.6928
4-29-2022,PPC-Bag,337.9311,400,40,75,159503.48,24331.0392,7753.44975,19220.6928
4-30-2022,OPC-Bag,425.7378,400,40,50,200948.24,30653.1216,9679.1005,22435.4144
4-30-2022,OPC-Bulk,411.111,400,40,33,194044.39,29599.992,9315.9975,21053.328
4-30-2022,OPC-Bulk,411.111,400,40,33,194044.39,29599.992,9315.9975,21053.328
4-30-2022,OPC-Bulk,417.7512,1066.67,106.667,33,525811.15,80208.48105,25171.52533,56992.3317
4-30-2022,OPC-Bulk,417.7512,1066.67,106.667,33,525811.15,80208.48105,25171.52533,56992.3317
4-30-2022,OPC-Bulk,417.7512,1066.67,106.667,33,525811.15,80208.48105,25171.52533,56992.3317
4-30-2022,OPC-Bag,425.7378,1600,160,130,803792.97,122612.4864,39228.68066,102541.6576
4-30-2022,OPC-Bag,425.7378,12000,1200,35,6028447.25,919593.648,288238.3754,655062.432
05-02-2022,OPC-Bulk,411.111,400,40,33,194044.39,29599.992,9315.9975,21053.328
05-02-2022,OPC-Bulk,411.111,800,80,33,388088.78,59199.984,18590.8839,42106.656
05-04-2022,OPC-Bulk,411.111,800,80,33,388088.78,59199.984,18590.8839,42106.656
05-04-2022,OPC-Bulk,411.111,400,40,33,194044.39,29599.992,9315.9975,21053.328
05-06-2022,PPC-Bag,337.9311,400,40,90,159503.48,24331.0392,7783.44975,19820.6928
05-06-2022,OPC-Bulk,411.111,400,40,33,194044.39,29599.992,9315.9975,21053.328
05-06-2022,OPC-Bulk,417.7512,1200,120,33,591535.7,90234.2592,28312.65576,64116.1728
05-06-2022,OPC-Bulk,417.7512,1200,120,33,591535.7,90234.2592,28312.65576,64116.1728
05-06-2022,OPC-Bag,425.7378,400,40,35,200948.24,30653.1216,9649.1005,21835.4144
05-07-2022,OPC-Bulk,411.111,1843,184.3,35,894059.54,136381.9631,42793.58019,97371.80876
05-07-2022,OPC-Bulk,417.7512,7200,720,35,3549214.2,541405.5552,169739.059,386137.0368
05-07-2022,OPC-Bulk,417.7512,90.3,9.03,35,44513.06,6790.128005,2170.061888,4842.802003
05-07-2022,OPC-Bulk,411.111,400,40,35,194044.39,29599.992,9319.9975,21133.328
05-07-2022,PPC-Bag,337.9311,2000,200,90,797517.4,121655.196,38782.07631,99103.464
05-08-2022,PPC-Bag,337.9311,400,40,90,159503.48,24331.0392,7783.44975,19820.6928
05-08-2022,OPC-Bag,425.7378,400,40,50,200948.24,30653.1216,9679.1005,22435.4144
05-08-2022,OPC-Bag,425.7378,800,80,160,401896.48,61306.2432,19755.62722,53670.8288
05-08-2022,PPC-Bag,337.9311,800,80,90,319006.96,48662.0784,15533.10639,39641.3856
05-08-2022,OPC-Bag,439.0488,800,80,130,414462.07,63223.0272,20233.29112,52548.6848
05-08-2022,OPC-Bulk,411.111,2416.8,241.68,32,1172416.22,178843.1517,56067.89073,126962.5278
05-09-2022,OPC-Bulk,411.111,3000,300,33,1455332.94,221999.94,69602.7591,157899.96
05-09-2022,PPC-Bag,337.9311,400,40,90,159503.48,24331.0392,7783.44975,19820.6928
05-09-2022,OPC-Bulk,417.7512,800,80,33,394357.13,60156.1728,18889.02888,42744.1152
05-09-2022,OPC-Bag,425.7378,400,40,60,200948.24,30653.1216,9699.1005,22835.4144
05-09-2022,OPC-Bag,425.7378,400,40,200,200948.24,30653.1216,9979.1005,28435.4144
05-11-2022,PPC-Bag,337.9311,400,40,90,159503.48,24331.0392,7783.44975,19820.6928
05-11-2022,OPC-Bag,425.7378,2400,240,50,1205689.45,183918.7296,57861.7341,134612.4864
05-11-2022,OPC-Bag,425.7378,400,40,55,200948.24,30653.1216,9689.1005,22635.4144
05-12-2022,OPC-Bulk,417.7512,1000,100,33,492946.42,75195.216,23600.84232,53430.144
05-12-2022,OPC-Bulk,417.7512,1000,100,33,492946.42,75195.216,23600.84232,53430.144
05-12-2022,OPC-Bag,425.7378,400,40,70,200948.24,30653.1216,9719.1005,23235.4144
5-13-2022,OPC-Bulk,411.111,17229.5,1722.95,33,8358219.63,1274982.656,399545.2492,906845.787
5-13-2022,OPC-Bulk,411.111,2620.7,262.07,33,1271330.35,193931.7476,60807.84809,137936.1418
5-14-2022,OPC-Bulk,411.111,400,40,35,194044.39,29599.992,9319.9975,21133.328
5-15-2022,OPC-Bulk,417.7512,1400,140,33,690124.98,105273.3024,33024.4692,74802.2016
5-15-2022,OPC-Bulk,417.7512,1400,140,33,690124.98,105273.3024,33024.4692,74802.2016
5-15-2022,OPC-Bag,425.7378,800,80,60,401896.48,61306.2432,19355.62722,45670.8288
5-16-2022,OPC-Bulk,411.111,400,40,35,194044.39,29599.992,9319.9975,21133.328
5-18-2022,OPC-Bag,425.7378,400,40,70,200948.24,30653.1216,9719.1005,23235.4144
5-18-2022,PPC-Bag,337.9311,400,40,110,159503.48,24331.0392,7823.44975,20620.6928
5-18-2022,PPC-Bag,337.9311,400,40,110,159503.48,24331.0392,7823.44975,20620.6928
5-19-2022,OPC-Bulk,411.111,400,40,33,194044.39,29599.992,9315.9975,21053.328
5-20-2022,OPC-Bulk,417.7512,1200,120,33,591535.7,90234.2592,28312.65576,64116.1728
5-20-2022,OPC-Bulk,417.7512,1200,120,33,591535.7,90234.2592,28312.65576,64116.1728
5-20-2022,OPC-Bag,425.7378,400,40,70,200948.24,30653.1216,9719.1005,23235.4144
5-21-2022,OPC-Bulk,411.111,2033.8,203.38,32,986618.71,150501.1593,47189.102,106842.2662
5-22-2022,OPC-Bag,425.7378,400,40,70,200948.24,30653.1216,9719.1005,23235.4144
5-25-2022,OPC-Bulk,411.111,1600,160,33,776177.57,118399.968,37140.6567,84213.312
5-25-2022,OPC-Bulk,411.111,800,80,33,388088.78,59199.984,18590.8839,42106.656
5-25-2022,OPC-Bulk,417.7512,1066.67,106.667,35,525811.15,80208.48105,25182.19203,57205.6657
5-25-2022,OPC-Bulk,417.7512,1066.67,106.667,35,525811.15,80208.48105,25182.19203,57205.6657
5-25-2022,OPC-Bulk,417.7512,1066.67,106.667,35,525811.15,80208.48105,25182.19203,57205.6657
5-25-2022,OPC-Bulk,411.111,5000,500,35,2425554.9,369999.9,116027.1911,264166.6
5-26-2022,PPC-Bag,545.4756,400,40,0,257464.48,39274.2432,12273.201,26182.8288
5-26-2022,OPC-Bulk,411.111,400,40,35,194044.39,29599.992,9319.9975,21133.328
5-27-2022,OPC-Bag,425.7378,1000,100,0,502370.6,76632.804,23883.89058,51088.536
5-27-2022,OPC-Bulk,411.111,800,80,35,388088.78,59199.984,18598.8839,42266.656
5-27-2022,PPC-Bag,337.9311,1500,150,0,598138.05,91241.397,28420.00551,60827.598
5-29-2022,PPC-Bag,337.9311,1550,155,105,618075.98,94282.7769,30179.96259,79130.1846
5-29-2022,OPC-Bulk,417.7512,1200,120,35,591535.7,90234.2592,28324.65576,64356.1728
5-29-2022,OPC-Bulk,417.7512,1200,120,35,591535.7,90234.2592,28324.65576,64356.1728
5-29-2022,PPC-Bag,337.9311,400,40,0,159503.48,24331.0392,7603.44975,16220.6928
5-30-2022,OPC-Bulk,411.111,4000,400,35,1940443.92,295999.92,92829.9751,211333.28
5-30-2022,PPC-Bag,337.9311,800,80,150,319006.96,48662.0784,15773.10639,44441.3856
06-01-2022,OPC-Bulk,411.111,2664,266.4,35,1292335.65,197135.9467,61838.49452,140747.9645
06-02-2022,OPC-Bulk,411.111,17696.4,1769.64,35,8584717.95,1309533.246,410548.3243,934959.564
06-02-2022,OPC-Bulk,417.7512,1200,120,35,591535.7,90234.2592,28324.65576,64356.1728
06-02-2022,OPC-Bulk,417.7512,1200,120,35,591535.7,90234.2592,28324.65576,64356.1728
06-03-2022,OPC-Bulk,411.111,1200,120,35,582133.18,88799.976,27877.7703,63399.984
06-03-2022,OPC-Bulk,411.111,400,40,35,194044.39,29599.992,9319.9975,21133.328
06-04-2022,OPC-Bulk,411.111,1200,120,35,582133.18,88799.976,27877.7703,63399.984
06-04-2022,OPC-Bulk,417.7512,933.33,93.333,35,460081.68,70181.95095,22039.49261,50054.6223
06-04-2022,OPC-Bulk,417.7512,933.33,93.333,35,460081.68,70181.95095,22039.49261,50054.6223
06-04-2022,OPC-Bulk,417.7512,933.33,93.333,35,460081.68,70181.95095,22039.49261,50054.6223
06-05-2022,OPC-Bulk,411.111,400,40,35,194044.39,29599.992,9319.9975,21133.328
06-05-2022,OPC-Bulk,417.7512,1200,120,35,591535.7,90234.2592,28324.65576,64356.1728
06-05-2022,OPC-Bulk,417.7512,1200,120,35,591535.7,90234.2592,28324.65576,64356.1728
06-06-2022,PPC-Bag,337.9311,400,40,140,159503.48,24331.0392,7883.44975,21820.6928
06-08-2022,PPC-Bag,337.9311,400,40,140,159503.48,24331.0392,7883.44975,21820.6928
06-08-2022,PPC-Bag,337.9311,800,80,90,319006.96,48662.0784,15533.10639,39641.3856
06-08-2022,OPC-Bag,425.7378,800,80,0,401896.48,61306.2432,19115.62722,40870.8288
06-09-2022,OPC-Bulk,411.111,2000,200,35,970221.96,147999.96,46435.5431,105666.64
06-10-2022,OPC-Bulk,411.111,400,40,35,194044.39,29599.992,9319.9975,21133.328
06-11-2022,OPC-Bag,425.7378,7000,700,170,3516594.23,536429.628,172881.7914,476619.752
06-11-2022,PPC-Bag,337.9311,5791,579.1,170,2309211.62,352252.62,114545.8471,333282.08
06-11-2022,OPC-Bulk,411.111,1200,120,35,582133.18,88799.976,27877.7703,63399.984
06-11-2022,OPC-Bulk,417.7512,1200,120,35,591535.7,90234.2592,28324.65576,64356.1728
06-11-2022,OPC-Bulk,417.7512,1200,120,35,591535.7,90234.2592,28324.65576,64356.1728
06-12-2022,PPC-Bag,340.5933,400,40,35,160760.04,24522.7176,7733.34925,17748.4784
